date,open,high,low,close,volume,Name
6/29/2015,434.98,437,429,429.86,2753193,AMZN
6/30/2015,434.2,435.57,430.46,434.09,2596873,AMZN
7/1/2015,439.35,440,435.58,437.39,1987076,AMZN
7/2/2015,437,438.2,433.48,437.71,1343397,AMZN
7/6/2015,435.23,439.73,433.52,436.04,1903161,AMZN
7/7/2015,435.68,437.73,425.57,436.72,3454248,AMZN
7/8/2015,434.35,435.99,428.83,429.7,2383130,AMZN
7/9/2015,434.9,438.72,434.15,434.39,2271395,AMZN
7/10/2015,440.49,444.72,439,443.51,2400981,AMZN
7/13/2015,448.29,457.87,447.54,455.57,3956802,AMZN
7/14/2015,462.32,469.6,458.16,465.57,4736215,AMZN
7/15/2015,463.04,464.7,460.2,461.19,2987399,AMZN
7/16/2015,465.5,475.88,464.8,475.48,4095581,AMZN
7/17/2015,477.7,485.42,477.25,483.01,4932176,AMZN
7/20/2015,492.57,493.2,485.4,488.1,4752491,AMZN
7/21/2015,487.9,488.88,482.55,488,3181831,AMZN
7/22/2015,485.99,492.5,484.9,488.27,3114898,AMZN
7/23/2015,491.66,491.66,475.7,482.18,9374431,AMZN
7/24/2015,578.99,580.57,529.35,529.42,21909381,AMZN
7/27/2015,527.75,544.95,526.6,531.41,7490960,AMZN
7/28/2015,536,536.39,523.12,526.03,5273092,AMZN
7/29/2015,530.92,532.9655,525.02,529,3752634,AMZN
7/30/2015,527.65,539.2,524.29,536.76,3743065,AMZN
7/31/2015,539.09,542.84,534.5201,536.15,3025598,AMZN
8/3/2015,537.45,540.44,529.36,535.03,3014236,AMZN
8/4/2015,529.69,536.95,529.163,531.9,2934590,AMZN
8/5/2015,538.8,539.14,534.119,537.01,2889350,AMZN
8/6/2015,539.3,542.74,527.52,529.46,3820453,AMZN
8/7/2015,529.16,529.4599,518.21,522.62,3969215,AMZN
8/10/2015,528.52,532.2764,523,524,2615926,AMZN
8/11/2015,523.65,528.98,522,527.46,2676600,AMZN
8/12/2015,523.75,527.5,513.06,525.91,4014684,AMZN
8/13/2015,527.37,534.66,525.4846,529.66,2895238,AMZN
8/14/2015,528.25,534.11,528.25,531.52,1994799,AMZN
8/17/2015,531.29,538.74,527.12,535.22,2581680,AMZN
8/18/2015,535.04,539.49,533,535.02,2071342,AMZN
8/19/2015,533.74,537.25,529,532.92,2324040,AMZN
8/20/2015,530.39,533.25,515.77,515.78,4407990,AMZN
8/21/2015,507.36,512.33,494.47,494.47,6706466,AMZN
8/24/2015,463.58,489.76,451,463.37,10097601,AMZN
8/25/2015,487.49,489.44,466.25,466.37,5679329,AMZN
8/26/2015,484.02,503.72,478.76,500.77,6358639,AMZN
8/27/2015,514.03,522.69,507.261,518.37,6114506,AMZN
8/28/2015,517.5,521.5,513.04,518.01,2746708,AMZN
8/31/2015,516.44,519.41,509.07,512.89,3002293,AMZN
9/1/2015,499.14,510,493.43,496.54,3864514,AMZN
9/2/2015,505.09,510.86,497.72,510.55,3707116,AMZN
9/3/2015,514.5,515.84,502.57,504.72,3149694,AMZN
9/4/2015,497.65,502.85,495.64,499,2692510,AMZN
9/8/2015,508.69,518.35,508.5144,517.54,3810653,AMZN
9/9/2015,524,529.95,515.06,516.89,4370657,AMZN
9/10/2015,515.15,526.13,514.78,522.24,2575982,AMZN
9/11/2015,521.07,529.44,520.605,529.44,3227862,AMZN
9/14/2015,529.44,532.45,518.58,521.38,3130241,AMZN
9/15/2015,523.25,527.92,517.2,522.37,2865933,AMZN
9/16/2015,521.98,528.3,518.52,527.39,2252790,AMZN
9/17/2015,526.98,546.97,526.57,538.87,4169484,AMZN
9/18/2015,534.62,546.237,531.35,540.26,6160075,AMZN
9/21/2015,544.33,549.78,539.59,548.39,3283313,AMZN
9/22/2015,539.71,543.55,532.66,538.4,3841748,AMZN
9/23/2015,538.3,541.21,534,536.07,2237571,AMZN
9/24/2015,530.55,534.56,522.87,533.75,3500964,AMZN
9/25/2015,542.57,542.8,521.4,524.25,4030998,AMZN
9/28/2015,520.02,520.28,494.3337,504.06,5434532,AMZN
9/29/2015,506,511.48,490.5,496.07,4457532,AMZN
9/30/2015,505.44,512.8,501.6724,511.89,4004681,AMZN
10/1/2015,511,520.8,506,520.72,3768483,AMZN
10/2/2015,512.99,532.6,508.1,532.54,4597795,AMZN
10/5/2015,536.99,545.91,536,543.68,3391359,AMZN
10/6/2015,545.5,551.5,533.33,537.48,4547519,AMZN
10/7/2015,541.79,542,529,541.94,3812087,AMZN
10/8/2015,536.71,539.386,519.89,533.16,4676440,AMZN
10/9/2015,534.48,541.79,530.27,539.8,3537364,AMZN
10/12/2015,539.96,550.82,539.8,550.19,2776103,AMZN
10/13/2015,546.26,553.2,543.1,548.9,2938044,AMZN
10/14/2015,551.34,552.25,539.68,544.83,3582060,AMZN
10/15/2015,547.75,563,547,562.44,4937034,AMZN
10/16/2015,565.27,570.94,560.31,570.76,4315792,AMZN
10/19/2015,570.76,579,567.38,573.15,4375420,AMZN
10/20/2015,572,573,555.28,560.88,4346209,AMZN
10/21/2015,563.87,565.25,552.52,555.77,3361655,AMZN
10/22/2015,562.7,569.146,556.67,563.91,7779372,AMZN
10/23/2015,617.68,619.45,595.36,599.03,10692667,AMZN
10/26/2015,602.3,609.85,596.29,608.61,4269715,AMZN
10/27/2015,608.6,614.71,605.53,611.01,3787136,AMZN
10/28/2015,612.3,617.23,609.5,617.1,3926200,AMZN
10/29/2015,617.7,627.54,615.39,626.55,3896026,AMZN
10/30/2015,626.01,630.72,625.28,625.9,3874363,AMZN
11/2/2015,627.13,628.63,620.41,628.35,2816479,AMZN
11/3/2015,629.53,629.89,622,625.31,3246910,AMZN
11/4/2015,627.76,645.93,627.35,640.95,4840501,AMZN
11/5/2015,647.1,657,643.0901,655.65,4723825,AMZN
11/6/2015,655,662.26,652,659.37,4092165,AMZN
11/9/2015,658.65,661.955,647.8477,655.49,4048823,AMZN
11/10/2015,651.01,660,647.262,659.68,3489483,AMZN
11/11/2015,663.25,675.96,663.25,673.25,5387309,AMZN
11/12/2015,673,675.64,664.22,665.6,4284678,AMZN
11/13/2015,663.57,667,640.45,642.35,6261076,AMZN
11/16/2015,640.92,649.99,622.29,647.81,7435934,AMZN
11/17/2015,650.65,653.25,641,643.3,4320177,AMZN
11/18/2015,646.51,664.88,646.37,663.54,4469769,AMZN
11/19/2015,664.99,672.86,659,661.27,4705237,AMZN
11/20/2015,667.94,668.87,657.57,668.45,3896135,AMZN
11/23/2015,671.5,682.77,668.45,678.99,4385057,AMZN
11/24/2015,674.14,675.8,661.2125,671.15,4543417,AMZN
11/25/2015,675,679.7,671.24,675.34,2697889,AMZN
11/27/2015,680.8,680.99,672.1,673.26,1966801,AMZN
11/30/2015,675.9,681.29,664.6,664.8,5693172,AMZN
12/1/2015,673.75,681,667.86,679.06,4751152,AMZN
12/2/2015,681,684.82,674.25,676.01,4273526,AMZN
12/3/2015,679.44,682.79,661.48,666.25,5064736,AMZN
12/4/2015,666,674.775,661.4,672.64,4534796,AMZN
12/7/2015,674.74,675.46,660.5,669.83,3732814,AMZN
12/8/2015,663.13,679.99,659.79,677.33,3651908,AMZN
12/9/2015,678,679,655.68,664.79,5158172,AMZN
12/10/2015,665.59,668.526,659.56,662.32,3455472,AMZN
12/11/2015,651.23,657.88,639.62,640.15,5474420,AMZN
12/14/2015,641.75,658.585,635.27,657.91,4361273,AMZN
12/15/2015,665.03,671.5,657.35,658.64,4753415,AMZN
12/16/2015,663.56,677.35,659.32,675.77,3964470,AMZN
12/17/2015,680,682.5,670.65,670.65,3681645,AMZN
12/18/2015,668.65,676.84,664.13,664.14,6841304,AMZN
12/21/2015,668.5,669.9,658.93,664.51,3250900,AMZN
12/22/2015,666.83,668.49,659.26,663.15,2667795,AMZN
12/23/2015,666.5,666.597,656.63,663.7,2722922,AMZN
12/24/2015,663.35,664.68,660.6,662.79,1092970,AMZN
12/28/2015,665.56,675.5,665.5,675.2,3783555,AMZN
12/29/2015,677.98,696.44,677.8893,693.97,5734996,AMZN
12/30/2015,691.89,695.49,686.375,689.07,3519003,AMZN
12/31/2015,686.08,687.75,675.89,675.89,3749560,AMZN
1/4/2016,656.29,657.715,627.51,636.99,9314519,AMZN
1/5/2016,646.86,646.91,627.65,633.79,5822603,AMZN
1/6/2016,622,639.79,620.31,632.65,5329197,AMZN
1/7/2016,621.8,630,605.21,607.94,7074915,AMZN
1/8/2016,619.66,624.14,606,607.05,5512915,AMZN
1/11/2016,612.48,619.85,598.57,617.74,4891551,AMZN
1/12/2016,625.25,625.99,612.2415,617.89,4724100,AMZN
1/13/2016,620.88,620.88,579.16,581.81,7655239,AMZN
1/14/2016,580.25,602.25,569.88,593,7237978,AMZN
1/15/2016,572.24,584.62,565.3,570.18,7784523,AMZN
1/19/2016,577.09,584,566.45,574.48,4807165,AMZN
1/20/2016,564.36,578.45,547.18,571.77,7966406,AMZN
1/21/2016,573.58,588.81,568.22,575.02,4952217,AMZN
1/22/2016,588.73,600.1,584.1079,596.38,5120144,AMZN
1/25/2016,597.99,608.5,594.56,596.53,4396079,AMZN
1/26/2016,603.45,604.5,590.38,601.25,3765655,AMZN
1/27/2016,601.99,603.39,578.78,583.35,5152853,AMZN
1/28/2016,608.37,638.06,597.55,635.35,14015171,AMZN
1/29/2016,571.98,593,570,587,14677550,AMZN
2/1/2016,578.15,581.8,570.31,574.81,6355123,AMZN
2/2/2016,570,571.56,550.09,552.1,6312045,AMZN
2/3/2016,553.5,556,521.9,531.07,10048709,AMZN
2/4/2016,525,538.99,519.2201,536.26,6199070,AMZN
2/5/2016,529.28,529.45,499.19,502.13,9708929,AMZN
2/8/2016,486.47,493.5,475.21,488.1,9825509,AMZN
2/9/2016,478.01,498.38,474,482.07,7077915,AMZN
2/10/2016,491.76,504.66,486,490.48,6786181,AMZN
2/11/2016,491.17,509.3,484,503.82,7397393,AMZN
2/12/2016,510.7,516.75,501.4932,507.08,5384787,AMZN
2/16/2016,519.48,524.45,511.66,521.1,5118500,AMZN
2/17/2016,528.74,537.48,519.39,534.1,4824002,AMZN
2/18/2016,541.19,541.2,523.73,525,4735008,AMZN
2/19/2016,520.71,535.95,515.35,534.9,4974717,AMZN
2/22/2016,542.2,560.65,541.08,559.5,5566553,AMZN
2/23/2016,555.55,556.91,545.33,552.94,4050790,AMZN
2/24/2016,545.75,554.27,533.1501,554.04,6231668,AMZN
2/25/2016,555.52,559.39,545.2946,555.15,4525463,AMZN
2/26/2016,560.12,562.5,553.17,555.23,4877039,AMZN
2/29/2016,554,564.81,552.51,552.52,4145396,AMZN
3/1/2016,556.29,579.25,556,579.04,5038452,AMZN
3/2/2016,581.75,585,573.7,580.21,4582170,AMZN
3/3/2016,577.96,579.866,573.11,577.49,2741292,AMZN
3/4/2016,581.07,581.4,571.065,575.14,3416545,AMZN
3/7/2016,573.54,573.63,555.55,562.8,4932527,AMZN
3/8/2016,557.87,571.35,554.74,560.26,4729952,AMZN
3/9/2016,559.56,560.35,550.125,559.47,4377283,AMZN
3/10/2016,566.74,567,547.9,558.93,3919892,AMZN
3/11/2016,566.95,570.06,562.73,569.61,3771310,AMZN
3/14/2016,567,576.89,563.05,573.37,3454152,AMZN
3/15/2016,571,581.52,567,577.02,3876821,AMZN
3/16/2016,576.64,581.32,571.14,574.27,3537669,AMZN
3/17/2016,569.51,571.4,555.01,559.44,5928105,AMZN
3/18/2016,560.94,562.33,546.09,552.08,7296885,AMZN
3/21/2016,548.91,555.24,538.58,553.98,5155732,AMZN
3/22/2016,545.11,562.76,545.05,560.48,4000564,AMZN
3/23/2016,561,572.48,558.1,569.63,3983720,AMZN
3/24/2016,567.11,583.55,567.08,582.95,5185539,AMZN
3/28/2016,584.4,584.75,575.56,579.87,3121522,AMZN
3/29/2016,580.15,595.85,576.5,593.86,4392567,AMZN
3/30/2016,596.71,603.24,595,598.69,3890461,AMZN
3/31/2016,599.28,600.75,592.21,593.64,2681811,AMZN
4/1/2016,590.49,599.03,588.3,598.5,2917386,AMZN
4/4/2016,599,599.5,590.55,593.19,2470825,AMZN
4/5/2016,590.77,593.47,585.25,586.14,2308884,AMZN
4/6/2016,587.52,602.39,587.5,602.08,2849909,AMZN
4/7/2016,598.76,599.6,589.08,591.43,3189037,AMZN
4/8/2016,594.32,597.86,589,594.6,2591936,AMZN
4/11/2016,596.14,604,594.91,595.93,2704267,AMZN
4/12/2016,598.4,604.06,592.31,603.17,2641062,AMZN
4/13/2016,607.68,616.81,605.29,614.82,4228349,AMZN
4/14/2016,615.07,624.38,615.07,620.75,3512136,AMZN
4/15/2016,621.92,626.77,618.11,625.89,2887681,AMZN
4/18/2016,625.35,637.64,624.9603,635.35,4360883,AMZN
4/19/2016,637.14,638.01,620.8,627.9,4055870,AMZN
4/20/2016,630,636.55,623,632.99,2609425,AMZN
4/21/2016,631,637.82,628.5,631,2596298,AMZN
4/22/2016,624.47,628.25,611.56,620.5,5083904,AMZN
4/25/2016,616.61,626.98,616.2511,626.2,2682924,AMZN
4/26/2016,626.17,626.7549,614.88,616.88,2521433,AMZN
4/27/2016,611.8,615.95,601.28,606.57,4068767,AMZN
4/28/2016,615.54,626.8,599.2,602,7872605,AMZN
4/29/2016,666,669.98,654,659.59,10310739,AMZN
5/2/2016,663.92,685.5,662.0251,683.85,6578517,AMZN
5/3/2016,677.36,680.3,670.43,671.32,4923351,AMZN
5/4/2016,662.59,674,662.14,670.9,4635462,AMZN
5/5/2016,673.31,676.49,656,659.09,4884114,AMZN
5/6/2016,656.05,676.95,656.01,673.95,4365345,AMZN
5/9/2016,673.95,686.98,671.41,679.75,3982161,AMZN
5/10/2016,694,704.55,693.5,703.07,6105570,AMZN
5/11/2016,705.79,719,701.65,713.23,7338196,AMZN
5/12/2016,717.38,722.45,711.51,717.93,5048150,AMZN
5/13/2016,714.64,719.25,706.51,709.92,4763419,AMZN
5/16/2016,710.13,713.25,700.28,710.66,5432920,AMZN
5/17/2016,709.9,714.47,693.91,695.27,5121357,AMZN
5/18/2016,689.56,702.5399,688.76,697.45,4283189,AMZN
5/19/2016,691.88,699.4,689.56,698.52,3025566,AMZN
5/20/2016,701.05,707.24,700,702.8,2916165,AMZN
5/23/2016,704.25,706,696.42,696.75,2595082,AMZN
5/24/2016,698.01,707.5,698,704.2,3033782,AMZN
5/25/2016,708,710.86,705.5159,708.35,3276631,AMZN
5/26/2016,708.33,715,707.293,714.91,2446681,AMZN
5/27/2016,715,716.6,711.1,712.24,2249164,AMZN
5/31/2016,712.33,724.23,711.32,722.79,3618323,AMZN
6/1/2016,720.9,726.43,718.22,719.44,3263107,AMZN
6/2/2016,720.97,728.28,715.5001,728.24,3026583,AMZN
6/3/2016,726.74,727,718.43,725.54,3367306,AMZN
6/6/2016,726.5,731.5,724.42,726.73,2704806,AMZN
6/7/2016,729.89,730,720.55,723.74,2732463,AMZN
6/8/2016,726.4,729.42,721.6,726.64,2223366,AMZN
6/9/2016,723.1,728.91,722.3,727.65,2170318,AMZN
6/10/2016,722.35,724.98,714.21,717.91,3425718,AMZN
6/13/2016,714.01,721.99,711.16,715.24,3352201,AMZN
6/14/2016,712.33,720.805,712.27,719.3,2506922,AMZN
6/15/2016,722,722.56,713.3522,714.26,2709447,AMZN
6/16/2016,712.05,718,705.3,717.51,3097961,AMZN
6/17/2016,718.19,718.2,699.18,706.39,5897788,AMZN
6/20/2016,713.5,721.31,710.81,714.01,3677162,AMZN
6/21/2016,715.72,718.4,712.721,715.82,2137534,AMZN
6/22/2016,716.58,717,707.565,710.6,2260454,AMZN
6/23/2016,715.5,722.12,712.5,722.08,2824974,AMZN
6/24/2016,693,712.5292,692.2,698.96,7632511,AMZN
6/27/2016,692.01,696.8189,682.115,691.36,5584037,AMZN
6/28/2016,700,708,698.1714,707.95,4036957,AMZN
6/29/2016,715.75,719.5,713.54,715.6,3070052,AMZN
6/30/2016,717.2,719.37,712.54,715.62,2855142,AMZN
7/1/2016,717.32,728,716.54,725.68,2920423,AMZN
7/5/2016,722.8,728.11,719.61,728.1,2431431,AMZN
7/6/2016,725.71,737.77,722.58,737.61,3938249,AMZN
7/7/2016,739.33,739.55,731.63,736.57,2945783,AMZN
7/8/2016,740.14,746.1,738,745.81,3429217,AMZN
7/11/2016,750,755.9,747,753.78,3195272,AMZN
7/12/2016,756.86,757.34,740.33,748.21,5623657,AMZN
7/13/2016,746.76,756.87,741.25,742.63,4142265,AMZN
7/14/2016,748.86,749.04,739.02,741.2,2390472,AMZN
7/15/2016,746.55,746.55,734.05,735.44,3121385,AMZN
7/18/2016,735.49,741.5954,728.72,736.07,2954914,AMZN
7/19/2016,732.5,743.33,732.31,739.95,2216820,AMZN
7/20/2016,744,746.25,740.7,745.72,2214023,AMZN
7/21/2016,747.5,749.36,742.7918,744.43,2317072,AMZN
7/22/2016,747.79,751.28,743.53,744.86,2277711,AMZN
7/25/2016,746.55,748.5,735.35,739.61,2679290,AMZN
7/26/2016,742.71,743.13,732.7525,735.59,2529692,AMZN
7/27/2016,737.97,740.94,733.86,736.67,2913134,AMZN
7/28/2016,745.98,753.36,739.7,752.61,7617580,AMZN
7/29/2016,765,766,755,758.81,6777050,AMZN
8/1/2016,759.87,770.5,757.06,767.74,3578205,AMZN
8/2/2016,763.81,765.01,757.02,760.58,3603280,AMZN
8/3/2016,757.06,758.89,752.25,754.64,3581525,AMZN
8/4/2016,753.7,765,750.35,760.77,3178208,AMZN
8/5/2016,764.81,768.47,763.09,765.98,2704391,AMZN
8/8/2016,766.81,767,761.015,766.56,1986272,AMZN
8/9/2016,767.39,772.6,766.9,768.31,1876091,AMZN
8/10/2016,769.8,772.1,766.19,768.56,1604280,AMZN
8/11/2016,769.94,773.75,769.12,771.24,2019740,AMZN
8/12/2016,768.46,773.15,768.4225,772.56,1563318,AMZN
8/15/2016,771.9,772.04,767.71,768.49,2118521,AMZN
8/16/2016,768.62,768.7317,763.82,764.04,1604561,AMZN
8/17/2016,764.41,765.22,759.199,764.63,1891116,AMZN
8/18/2016,764,765.17,760.6,764.46,1458834,AMZN
8/19/2016,761.9,762.49,756.89,757.31,2343237,AMZN
8/22/2016,757.5,759.85,752.1,759.48,1679251,AMZN
8/23/2016,763.31,764.7,761,762.45,1524131,AMZN
8/24/2016,763,763.41,755.36,757.25,1744107,AMZN
8/25/2016,756,760.56,754.741,759.22,1622992,AMZN
8/26/2016,760.05,770,759.795,769,2776830,AMZN
8/29/2016,768.72,774.98,768.6,771.29,2198560,AMZN
8/30/2016,771.05,771.8358,765.56,767.58,1709158,AMZN
8/31/2016,766.6,769.64,764,769.16,1633789,AMZN
9/1/2016,770.9,772.04,766.75,770.62,1792271,AMZN
9/2/2016,774.11,776,771.7,772.44,2181792,AMZN
9/6/2016,774.04,789.48,770.22,788.87,3719788,AMZN
9/7/2016,789.53,790.79,784.33,784.48,2424622,AMZN
9/8/2016,783.89,786.5,781.44,784.06,2030511,AMZN
9/9/2016,779.36,781,760.11,760.14,4257344,AMZN
9/12/2016,757.35,772.66,756,771.49,3124704,AMZN
9/13/2016,768.77,769.89,759.05,761.01,3117224,AMZN
9/14/2016,762.2,767.5,758.85,761.09,2531822,AMZN
9/15/2016,762,770.87,757.58,769.69,3043534,AMZN
9/16/2016,773.28,780.46,771.66,778.52,5499182,AMZN
9/19/2016,779.97,781.94,771,775.1,2297221,AMZN
9/20/2016,776,781.37,776,780.22,1937164,AMZN
9/21/2016,783.25,790.69,779.01,789.74,2718644,AMZN
9/22/2016,794.27,805.889,794.27,804.7,4078910,AMZN
9/23/2016,803.13,807.75,802.12,805.75,2353511,AMZN
9/26/2016,801.8,805.93,797.145,799.16,2651397,AMZN
9/27/2016,801.85,816.64,801.11,816.11,3819600,AMZN
9/28/2016,818,830.14,817.0337,828.72,4422078,AMZN
9/29/2016,828.26,837.5,824.63,829.05,4922248,AMZN
9/30/2016,832.61,839.95,832.4,837.31,4430566,AMZN
10/3/2016,836,839.86,831.25,836.74,2769448,AMZN
10/4/2016,840.91,842.365,830.26,834.03,2950314,AMZN
10/5/2016,838,845.67,836.12,844.36,3469055,AMZN
10/6/2016,843.7,847.21,840.6,841.66,2684013,AMZN
10/7/2016,845.79,845.95,837.45,839.43,2426228,AMZN
10/10/2016,843.25,845.2,840.27,841.71,1827143,AMZN
10/11/2016,841.02,841.29,828.35,831,3588180,AMZN
10/12/2016,834,837.666,830.1,834.09,2380416,AMZN
10/13/2016,829,831.8,821.21,829.28,3091387,AMZN
10/14/2016,835.08,835.74,822.96,822.96,2999814,AMZN
10/17/2016,821.5,822,811.68,812.95,3361492,AMZN
10/18/2016,822.11,823.26,815.02,817.65,2512504,AMZN
10/19/2016,820.4,820.67,815.17,817.69,2090706,AMZN
10/20/2016,813.99,815.71,803.1,810.32,3151954,AMZN
10/21/2016,809.36,819.42,809,818.99,2793015,AMZN
10/24/2016,824.95,838.3,822.21,838.09,4060899,AMZN
10/25/2016,839.3,843.09,833.22,835.18,3248358,AMZN
10/26/2016,832.76,833.44,820,822.59,3998102,AMZN
10/27/2016,831.24,831.72,815.43,818.36,7406385,AMZN
10/28/2016,782,789.49,774.61,776.32,10841073,AMZN
10/31/2016,781.03,793.7,780.11,789.82,5413326,AMZN
11/1/2016,799,800.84,776.713,785.41,5305428,AMZN
11/2/2016,783.93,784.75,763.55,765.56,5026504,AMZN
11/3/2016,765.05,777,764,767.03,3872496,AMZN
11/4/2016,762.79,766,753.2301,755.05,5122103,AMZN
11/7/2016,771.64,787.732,770.94,784.93,5984354,AMZN
11/8/2016,784.97,791.7399,779.1,787.75,3412629,AMZN
11/9/2016,764,777.5,760.09,771.88,8562892,AMZN
11/10/2016,778.81,778.83,717.7,742.38,12746994,AMZN
11/11/2016,735.73,743.26,728.9,739.01,6622784,AMZN
11/14/2016,745.51,746,710.1,719.07,7321344,AMZN
11/15/2016,730,746.78,725.99,743.24,6755785,AMZN
11/16/2016,739.88,749.87,735.61,746.49,3648791,AMZN
11/17/2016,749.32,757.5,748,756.4,3690112,AMZN
11/18/2016,761,767.74,757.6435,760.16,4373408,AMZN
11/21/2016,766,780.35,765.11,780,4614574,AMZN
11/22/2016,788.17,792.4,781,785.33,5311320,AMZN
11/23/2016,781.73,781.75,773.12,780.12,3540263,AMZN
11/25/2016,786.5,786.75,777.9,780.37,1837068,AMZN
11/28/2016,776.99,777,764.24,766.77,4438828,AMZN
11/29/2016,768,769.89,761.32,762.52,3272344,AMZN
11/30/2016,762,768.09,750.25,750.57,4625946,AMZN
12/1/2016,752.41,753.37,738.03,743.65,4665993,AMZN
12/2/2016,743.4,748.4903,736.7,740.34,3561307,AMZN
12/5/2016,745,761.49,742,759.36,4314723,AMZN
12/6/2016,763.99,768.24,757.25,764.72,3794746,AMZN
12/7/2016,764.55,770.42,755.82,770.42,3684906,AMZN
12/8/2016,771.87,773.79,765.19,767.33,3189608,AMZN
12/9/2016,770,770.25,765.34,768.66,2470923,AMZN
12/12/2016,766.4,766.89,757.2,760.12,2963945,AMZN
12/13/2016,764.96,782.46,762,774.34,5285288,AMZN
12/14/2016,778.25,780.86,762.81,768.82,5454836,AMZN
12/15/2016,766.28,769.1,760.31,761,3801927,AMZN
12/16/2016,765,765.13,754,757.77,4848219,AMZN
12/19/2016,758.89,770.5,756.16,766,3113240,AMZN
12/20/2016,768.65,774.39,767.71,771.22,2703629,AMZN
12/21/2016,770,771.22,765.7,770.6,2044629,AMZN
12/22/2016,768.12,771.21,763.02,766.34,2543551,AMZN
12/23/2016,764.55,766.5,757.99,760.59,1981616,AMZN
12/27/2016,763.4,774.65,761.2,771.4,2638725,AMZN
12/28/2016,776.25,780,770.5,772.13,3301025,AMZN
12/29/2016,772.4,773.4,760.85,765.15,3158299,AMZN
12/30/2016,766.47,767.3999,748.28,749.87,4139449,AMZN
1/3/2017,757.92,758.7595,747.7,753.67,3521066,AMZN
1/4/2017,758.39,759.68,754.2,757.18,2510526,AMZN
1/5/2017,761.55,782.3999,760.2557,780.45,5830068,AMZN
1/6/2017,782.36,799.44,778.48,795.99,5986234,AMZN
1/9/2017,798,801.7742,791.77,796.92,3446109,AMZN
1/10/2017,796.6,798,789.5434,795.9,2558369,AMZN
1/11/2017,793.66,799.5,789.51,799.02,2992791,AMZN
1/12/2017,800.31,814.13,799.5,813.64,4873922,AMZN
1/13/2017,814.32,821.65,811.4,817.14,3791945,AMZN
1/17/2017,815.7,816,803.44,809.72,3670529,AMZN
1/18/2017,809.5,811.73,804.27,807.48,2354201,AMZN
1/19/2017,810,813.51,807.32,809.04,2540784,AMZN
1/20/2017,815.28,816.02,806.26,808.33,3376196,AMZN
1/23/2017,806.8,818.5,805.08,817.88,2797474,AMZN
1/24/2017,822,823.99,814.5,822.44,2971740,AMZN
1/25/2017,825.79,837.4183,825.288,836.52,4023078,AMZN
1/26/2017,835.53,843.84,833,839.15,3586323,AMZN
1/27/2017,839,839.7,829.44,835.77,2998700,AMZN
1/30/2017,833,833.5,816.38,830.38,3747336,AMZN
1/31/2017,823.75,826.99,819.56,823.48,3137196,AMZN
2/1/2017,829.21,833.78,824.94,832.35,3850181,AMZN
2/2/2017,836.59,842.49,828.26,839.95,7350492,AMZN
2/3/2017,806.72,818.3,804,810.2,10868773,AMZN
2/6/2017,809.8,810.72,803,807.64,3897301,AMZN
2/7/2017,809.31,816.16,807.5,812.5,3466091,AMZN
2/8/2017,812.69,821.479,812.5,819.71,2857985,AMZN
2/9/2017,821.6,825,819.71,821.36,2484948,AMZN
2/10/2017,823.82,828,822.85,827.46,2429609,AMZN
2/13/2017,831.62,842.9999,828.55,836.53,4172618,AMZN
2/14/2017,837,838.31,831.4522,836.39,2792442,AMZN
2/15/2017,834,842.81,832.82,842.7,2968853,AMZN
2/16/2017,841.84,845,839.375,844.14,2714667,AMZN
2/17/2017,842,847.27,840.73,845.07,3112275,AMZN
2/21/2017,848.84,857.98,847.25,856.44,3507742,AMZN
2/22/2017,856.95,858.43,852.18,855.61,2616971,AMZN
2/23/2017,857.57,860.86,848,852.19,3461984,AMZN
2/24/2017,844.69,845.81,837.7501,845.24,3687963,AMZN
2/27/2017,842.38,852.5,839.67,848.64,2713627,AMZN
2/28/2017,851.45,854.09,842.05,845.04,2793709,AMZN
3/1/2017,853.05,854.83,849.01,853.08,2760083,AMZN
3/2/2017,853.08,854.82,847.28,848.91,2132098,AMZN
3/3/2017,847.2,851.985,846.27,849.88,1951575,AMZN
3/6/2017,845.23,848.49,841.12,846.61,2610370,AMZN
3/7/2017,845.48,848.46,843.75,846.02,2247554,AMZN
3/8/2017,848,853.07,846.79,850.5,2288317,AMZN
3/9/2017,851,856.3999,850.31,853,2048187,AMZN
3/10/2017,857,857.35,851.72,852.46,2436434,AMZN
3/13/2017,851.77,855.69,851.71,854.59,1909672,AMZN
3/14/2017,853.55,853.75,847.55,852.53,2130586,AMZN
3/15/2017,854.33,854.45,847.11,852.97,2562176,AMZN
3/16/2017,855.3,855.5,850.51,853.42,1842296,AMZN
3/17/2017,853.49,853.83,850.64,852.31,3384403,AMZN
3/20/2017,851.51,857.8,851.01,856.97,2282727,AMZN
3/21/2017,858.84,862.795,841.31,843.2,4382852,AMZN
3/22/2017,840.43,849.37,839.05,848.06,2658669,AMZN
3/23/2017,848.2,850.89,844.8,847.38,1952964,AMZN
3/24/2017,851.68,851.8,843.53,845.61,2138269,AMZN
3/27/2017,838.07,850.3,833.5,846.82,2755775,AMZN
3/28/2017,851.75,858.46,850.1,856,3041633,AMZN
3/29/2017,859.05,876.438,859.02,874.32,4485770,AMZN
3/30/2017,874.95,877.06,871.66,876.34,2762730,AMZN
3/31/2017,877,890.35,876.65,886.54,3957612,AMZN
4/3/2017,888,893.49,885.42,891.51,3422328,AMZN
4/4/2017,891.5,908.5384,890.28,906.83,4984656,AMZN
